docidx	x	y	z
4456	-50	16	10
4456	26	-6	-24
4456	-56	-40	0
4456	44	10	46
4456	-26	-10	-24
4456	4	48	-2
4457	30	-18	21
4457	17	-56	-21
4457	20	-44	-15
4458	40	-47	-14
4459	24	16	42
4459	-8	61	30
4459	51	27	30
4459	-34	42	31
4460	30	-44	36
4460	-38	-50	52
4460	58	-4	28
4460	2	-40	-48
4461	-4	-90	24
4461	-34	-32	-20
4461	-8	-94	8
4461	28	-26	-8
4461	-16	-62	-4
4462	-56	4	12
4462	46	8	18
4462	54	4	26
4462	-36	12	28
4462	-56	-4	16
4462	-56	8	24
4462	-58	0	18
4462	42	10	30
4463	40	32	-4
4464	21	-3	18
4464	43	-32	38
4464	19	-3	-17
4464	-22	-30	-4
4464	3	18	54
4464	-54	14	-11
4465	-22	-50	6
4465	-8	14	22
4465	26	-39	23
4465	-20	-8	11
4465	-15	-6	-7
4465	42	-36	10
4465	26	-42	56
4465	27	-44	23
4465	-15	13	-7
4465	23	-38	27
4465	-20	-6	13
4465	-38	-60	-8
4466	48	-65	-7
4466	63	-45	15
4466	-42	0	31
4466	33	33	-1
4466	-36	-78	-36
4466	-21	-72	-48
4466	-9	42	54
4466	-33	-28	46
4466	-63	-48	0
4466	-39	-33	51
4466	-9	-69	-48
4466	-49	-78	-8
4466	45	-63	8
4466	-36	27	-15
4466	-63	-39	24
4466	-21	24	10
4466	-63	-27	42
4466	-36	-66	3
4466	8	18	-6
4466	-42	-60	-12
4466	-36	-3	66
4466	-42	-42	0
4466	63	-14	-12
4466	54	-43	-2
4466	-48	-48	-24
4466	-52	-43	14
4466	48	-66	33
4466	-51	-33	43
4466	39	-12	-24
4466	36	-42	40
4466	-48	18	45
4466	-5	-21	8
4466	-45	-46	10
4466	33	-54	64
4466	-39	-69	53
4466	-29	-21	58
4467	-32	40	16
4468	-28	10	-22
4468	-16	12	-2
4468	0	14	46
4469	-16	-14	60
4469	-20	-14	24
4469	4	2	72
4469	36	38	2
4470	0	23	-8
4471	36	-8	-38
4471	32	8	-42
4472	25	17	43
4473	0	54	12
4474	-26	-24	66
4474	14	23	3
4474	-55	-57	21
4474	-50	15	27
4474	-51	21	-8
4474	-4	43	38
4474	-40	10	53
4474	-14	29	-6
4474	22	53	19
4474	6	-7	57
4474	16	-10	35
4474	-42	21	-6
4474	-48	17	27
4474	-34	-70	46
4474	-36	-3	59
4474	8	36	-12
4474	6	-33	40
4474	-6	29	-5
4474	-44	-4	-1
4474	65	-30	25
4474	-28	17	-18
4474	-48	-45	39
4474	-48	26	19
4476	-10	-19	9
4476	28	3	-5
4476	28	-89	-9
4476	38	-39	39
4476	32	-29	63
4476	20	-57	15
4476	48	-51	-15
4476	-30	45	1
4477	30	-39	-6
4477	-3	-93	6
4478	-10	-88	-34
4478	30	-58	-62
4478	38	-72	-50
4478	-14	-48	-14
4478	-20	-52	-20
4478	-6	-86	-32
4478	18	-60	-16
4478	-24	-54	-60
4478	-34	-66	-32
4479	54	-60	-6
4479	54	-56	-14
4479	-46	-54	-6
4480	-48	-8	44
4480	-12	0	56
4480	-48	-4	56
4480	-44	0	36
4480	16	-68	56
4480	-36	-64	-8
4480	-48	8	28
4480	16	-68	64
4480	-36	-48	40
4480	28	-64	-28
4480	-16	-72	52
4480	52	-32	4
4480	-36	-68	-8
4480	48	40	24
4480	-48	8	28
4480	16	-68	64
4480	32	24	-8
4480	-20	-8	52
4480	-52	-4	44
4480	48	-56	-8
4480	40	36	32
4480	-20	0	52
4480	-36	-44	40
4480	28	-4	-28
4480	-44	36	24
4480	-44	36	20
4480	44	-76	28
4480	52	-32	-4
4480	-12	4	60
